Student_ID,Class_ID,First_Name,Family_Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
a689b4247a3a40e1b9c773a0e0decc3d,SS2 Class A,Ife,Obi,Male,2007-07-20,Akwa Ibom,Unactive,Dyslexia,Science
4988e418f6c3421881836315330f8be1,SS2 Class E,Onyekachi,Ade,Female,2007-11-03,Rivers,Active,Dyslexia,Art
0f25477da55940e78910fade52380bf2,SS3 Class D,Akuchi,Chidubem,Female,2009-07-01,Adamawa,Troublesome,None,Art
a6fd0cb116e645c084cb294fe86e8e63,SS3 Class F,Lawal,Chuks,Male,2010-07-24,Yobe,Slightly active,None,Science
bd1a8f4b88ff4d40bb72c86d92fa675f,SS1 Class F,Chukwuebuka,Adekunle,Female,2009-09-12,Taraba,Highly active,None,Art
098c60b3efc9409e99af6e09b91e3d6e,SS2 Class F,Chiemeka,Alhaji,Female,2010-02-05,Imo,Troublesome,Dyslexia,Science
6afa828c2cd14b9fabe5841fe9c96c52,SS1 Class D,Enitan,Oni,Female,2006-12-23,Zamfara,Active,None,Art
ef158d5b2d004d05966d4627e1dace6a,SS2 Class C,Ɗanladi,Shehu,Male,2009-01-13,Anambra,Active,None,Art
d61169a1ff4646bf894d916deb6d2fed,SS2 Class E,Salisu,Uzochi,Female,2010-06-20,Sokoto,Active,None,Science
2fb21e667ed14aab89b7c9bc65a16fa9,SS2 Class D,Kayin,Ekundayo,Female,2007-03-03,Anambra,Troublesome,None,Art
df4e713ef64e4dfcbfbeac7aefc59738,SS2 Class D,Chinonso,Ejike,Male,2007-01-15,Gombe,Highly active,Dyslexia,Science
0997623ae0724d968a1a81f5ed10f004,SS3 Class C,Adedayo,Chukwuma,Male,2009-01-26,Nasarawa,Highly active,None,Art
9a4ffc0c916542ed8c636e95025f5543,SS1 Class E,Ejiroghene,Hamisu,Female,2009-04-13,Taraba,Unactive,None,Art
55c551fcfba54cc8adaf37661b780ede,SS1 Class E,Lawal,Salisu,Male,2010-08-22,Plateau,Active,Dyslexia,Science
a42d0cd7fd354f6ab450388748d90846,SS3 Class D,Toyin,Chidiebere,Female,2008-10-01,Delta,Highly active,None,Art
e3a68a707e714b558639bd418b15bd94,SS3 Class A,Haruna,Adebola,Female,2008-02-09,Zamfara,Highly active,None,Art
811414f8d9df4d0ea25aed6cf0458043,SS3 Class D,Chika,Bitrus,Female,2006-11-02,Borno,Troublesome,None,Science
cf0e6d2b315c467a85d8a6ad77d0359e,SS2 Class C,Abubakar,Chijindum,Female,2009-04-04,Osun,Highly active,Dyslexia,Science
bb2aa1462999494c94a7b69b1cd66b09,SS1 Class B,Temitope,Chukwuma,Male,2010-06-24,Bayelsa,Troublesome,Dyslexia,Science
b7f60cdf41dc4c60a5f60735757b6b29,SS2 Class D,Adewale,Inyene,Female,2009-01-28,Kano,Slightly active,None,Science
564cfbd2bc924d81839b058c2faabe0b,SS3 Class D,Mamman,Olabode,Male,2008-03-27,Zamfara,Highly active,Dyslexia,Science
aca58d95915a4c308b86b5a1ca6fbff8,SS2 Class C,Uchenna,Uduak,Female,2009-06-15,Borno,Highly active,None,Art
9c6783932ced4c0db17304b5c1dd484a,SS3 Class C,Ɗanladi,Chinwendu,Female,2010-05-22,Delta,Unactive,Dyslexia,Science
67ce378fe5a4483ba383889adb2c6ac8,SS3 Class E,Akpofure,Ejiro,Female,2010-05-17,Ekiti,Highly active,Dyslexia,Science
53f3007383e94ef4ad7df5d0d3b59af7,SS2 Class F,Folami,Okafor,Male,2008-07-06,Ondo,Active,None,Science
186b2880ab544a15a69d01ff1634725b,SS2 Class A,Onyekachi,Amadi,Male,2009-03-24,Kebbi,Highly active,None,Art
7a3a6e9623ff43d3bb4fb88a2f4dd219,SS3 Class E,Lawal,Chikelu,Female,2010-05-21,Abia,Troublesome,None,Science
01bf9e733f804385af9240b652d78f10,SS3 Class B,Itoro,Akachi,Female,2008-04-12,Plateau,Unactive,Dyslexia,Art
725d42593c4b4eeca231ee7342c2d2eb,SS3 Class A,Enyinnaya,Ndubuisi,Male,2010-01-15,Taraba,Highly active,None,Science
546252e7f43b40528459bd6ec0f63229,SS2 Class A,Hamisu,Oluwafemi,Female,2009-01-29,Kaduna,Unactive,None,Art
92a81713b90e444b951c25d54d4c5280,SS3 Class B,Ayodele,Adeola,Male,2010-07-17,Bauchi,Slightly active,None,Art
5c0b9b10a7574b1082f525b902ed73ce,SS3 Class C,Chike,Ese,Female,2009-09-11,FCT,Active,None,Art
aaf407f70fe74149bc7e5368b1594847,SS3 Class C,Oyibo,Okoro,Male,2009-05-09,Borno,Troublesome,None,Art
28e333b64e8a4c4bb72420411e43fbd2,SS3 Class E,Emeka,Okorie,Female,2009-07-01,Niger,Unactive,Dyslexia,Science
ec50ace480a54e65afa2855967c96204,SS1 Class E,Adebola,Abdullahi,Male,2007-11-09,Nasarawa,Highly active,Dyslexia,Art
c5144d98b41c404fa346f415e5267a2b,SS1 Class D,Uzoma,Kayode,Male,2009-04-22,Anambra,Slightly active,None,Science
a38295d31e0e4546b0b6dedf4f9c4027,SS2 Class B,Okonkwo,Usman,Female,2007-03-10,Bauchi,Active,None,Science
5e175b664b87459fb0cd7f05ea87855e,SS3 Class B,Eseoghene,Ejiroghene,Female,2010-02-11,Jigawa,Highly active,None,Science
f515949438184fd3b889936a9d5817e8,SS3 Class B,Jatau,Chidiebube,Female,2009-09-20,Zamfara,Unactive,Dyslexia,Art
74797b6127374b52ba6a210722319050,SS3 Class B,Inyene,Abimbola,Male,2009-08-28,FCT,Unactive,None,Art
5fa5e0aa9b114530bd247c11bf6b8cdf,SS1 Class A,Ife,Oghenekaro,Female,2010-02-26,Anambra,Slightly active,Ulcer,Art
e9ad0e9b8c9a41e9b3b263376a74dbb7,SS1 Class E,Babajide,Ige,Male,2008-11-10,Anambra,Slightly active,None,Science
cd4f8b2b899a425281e1b94a78883058,SS1 Class F,Ugochukwu,Chukwuebuka,Male,2009-01-29,Ondo,Active,None,Art
c3093b6e37e942e2935ac07aaa0217d0,SS2 Class F,Inyene,Chinwendu,Female,2007-08-28,Ondo,Slightly active,None,Science
98874bfec1364c65ae2ae3413f59e4f2,SS3 Class C,Chijioke,Alhaji,Female,2010-07-07,Lagos,Unactive,None,Art
86879aa914f543d089912032df85c777,SS3 Class F,Ɗanlami,Jatau,Female,2009-07-14,Ondo,Troublesome,None,Art
5c9deee0b42a445687365a84725e134d,SS3 Class E,Ndidi,Azubuike,Male,2008-02-22,Edo,Active,None,Science
1cb9b73a906d4c8caad08c8913fe8a29,SS1 Class F,Chikere,Ayomide,Female,2008-10-15,Imo,Slightly active,None,Science
e723ada38c324db2942a895e0fcf601f,SS3 Class C,Okeke,Rabiu,Male,2010-02-28,Gombe,Troublesome,Dyslexia,Art
89628f6e929c43b3b3c08bf18167999f,SS1 Class C,Chizoba,Adebowale,Female,2008-05-31,Borno,Slightly active,None,Art
dabf984e53ff4461aa1f1b61265cb9d9,SS2 Class B,Musa,Mamman,Female,2010-03-31,Cross River,Active,None,Science
ae27d4321dc147ebb11c767385351a69,SS3 Class D,Kayode,Ikechukwu,Male,2010-01-24,Jigawa,Highly active,None,Science
7d23d47995494a82b787ef8d3495311e,SS3 Class E,Balarabe,Adeola,Male,2007-06-15,Osun,Active,None,Science
720b274b82a74586a61d9cde1747f387,SS3 Class A,Olalekan,Haruna,Female,2009-05-18,Nasarawa,Slightly active,Dyslexia,Art
21c71aa3741443b58e3e25f2cf0671c7,SS1 Class A,Chinwendu,Ejiro,Male,2007-08-26,Kwara,Troublesome,Dyslexia,Art
905c7bdd74f04eaeaa5943ce836435e3,SS1 Class D,Chimezie,Chijioke,Male,2010-01-11,Anambra,Active,Asthma,Art
ac3a812f765e4cb58f0d55400ec7d662,SS2 Class D,Ndidi,Ikechukwu,Female,2006-11-17,FCT,Unactive,None,Science
0592bfa5b928423f8ee4334ece920136,SS2 Class E,Okafor,Olu,Female,2008-07-23,Kogi,Highly active,Dyslexia,Science
00c59f30d103442481241bb4655ce508,SS1 Class D,Adewale,Chika,Female,2006-12-18,Edo,Troublesome,None,Science
12b2102d940c4503b7c86152beed0af9,SS1 Class C,Uzochi,Bello,Female,2008-11-10,Niger,Slightly active,Dyslexia,Science
b34c6c7358334b30ac776e950b981ccd,SS1 Class F,Abidemi,Ekenedilichukwu,Male,2007-03-24,Oyo,Troublesome,None,Art
0f6ce9bffe7e43628a89b0f0105291d3,SS3 Class A,Chisom,Olanrewaju,Male,2010-01-04,Ogun,Unactive,None,Art
fc737d9211ab4d11a4eb8000ef40d162,SS1 Class E,Chidiebere,Olusegun,Female,2009-04-05,Delta,Active,None,Art
497ec6d1081f46dcb8d9a88aef0bea4f,SS2 Class C,Adekunle,Oluwaseyi,Male,2008-01-18,Yobe,Active,None,Art
22ab7752c4db4a62ae13418d68ab80ea,SS2 Class D,Kelechi,Itoro,Male,2010-03-27,Sokoto,Highly active,Dyslexia,Art
bab2b77dfa744cc8a43afb7ac40d4874,SS2 Class C,Chinedu,Uchenna,Female,2008-09-29,Edo,Unactive,None,Science
5fdcabbf6b9c471cb6ba745ba55871e3,SS3 Class F,Onyeka,Eseoghene,Male,2009-06-15,Kebbi,Highly active,None,Art
72d3545861ea4f30a42e707afe2bd987,SS2 Class B,Oluwaseyi,Bitrus,Male,2009-07-30,Lagos,Active,None,Science
60a399d4e8214716aac80da1de9f6f5b,SS1 Class B,Ekwueme,Onyeka,Male,2008-12-05,Bayelsa,Unactive,Dyslexia,Science
f6d22a7baec74a82948b4376602a4e57,SS3 Class A,Ejike,Iniobong,Female,2010-04-23,Kogi,Unactive,None,Art
220b9ea98a0f45089fe2c0a0a96b3c42,SS1 Class F,Adisa,Ifeanyichukwu,Female,2009-05-30,Gombe,Unactive,Dyslexia,Art
1e5ebe54590742999c3bbdd8a74e02a9,SS2 Class C,Chinonso,Chi,Female,2009-12-23,Oyo,Highly active,Dyslexia,Science
649f7d88898945abbe2b34d82db0728d,SS2 Class A,Ndidi,Shehu,Female,2010-06-26,Benue,Highly active,None,Art
fa8dae42ba544920a099d18087623997,SS3 Class A,Enitan,Chizoba,Male,2009-12-03,Imo,Slightly active,None,Art
c194f97f00e3402695b6de85390239d9,SS2 Class C,Chidiebube,Tochukwu,Female,2009-01-07,Katsina,Highly active,None,Science
76876c624c61445eba7e5d9405d1fb63,SS3 Class A,Chidiebere,Abubakar,Male,2009-10-04,Bayelsa,Troublesome,None,Science
6c93a7918b604511b8168aebac6a7c85,SS1 Class B,Ekenedilichukwu,Kayode,Female,2008-01-30,Sokoto,Active,None,Art
3acb43a3d2c74ffba118433b882ccd1e,SS1 Class D,Ifeanyi,Adewale,Male,2006-11-26,Adamawa,Slightly active,None,Art
27b608dc589d4cb0b5eb89c23f5cf2f3,SS1 Class B,Adebowale,Uche,Male,2010-01-23,Taraba,Slightly active,None,Science
e00da49deffa4002b040413c4690fb15,SS2 Class D,Folami,Yalwa,Female,2010-07-13,Kwara,Troublesome,None,Science
083f64c31ce342f883f725feb99b2b5a,SS3 Class A,Chukwuebuka,Akuchi,Female,2008-02-24,Taraba,Troublesome,Dyslexia,Art
9d6b9b626b534a19a902b73fcf39f648,SS3 Class F,Obi,Akpan,Female,2010-05-17,Katsina,Highly active,Epilepsy,Science
e39836bbe23d4faaafad49e9c41c147e,SS3 Class E,Akpan,Oni,Female,2008-03-29,Abia,Troublesome,Sickle Cell,Science
1139fa1234c143eabd9c4e6404015ced,SS1 Class C,Chisom,Ugochukwu,Male,2006-10-12,Abia,Slightly active,Dyslexia,Art
7249f62c08984462980cb95c19d45deb,SS2 Class D,Adedayo,Eniola,Male,2008-12-04,Kebbi,Troublesome,None,Art
df495037b40a4181ac09bdb799086e47,SS3 Class F,Chibueze,Abioye,Male,2010-08-10,Nasarawa,Troublesome,None,Science
0b531932bd9449aabea6e5b20c760d28,SS1 Class B,Inyene,Adedayo,Male,2007-12-09,Katsina,Troublesome,None,Art
8a2db2e63bfd48a6b05fddf566fadca0,SS1 Class F,Bitrus,Obinna,Male,2009-05-16,Borno,Active,Dyslexia,Science
c6ac1b04dd1d4cd1811f6bf5379ef467,SS1 Class E,Chiemeka,Chinweuba,Female,2008-05-13,Osun,Unactive,None,Art
fe54ee4b80ff4173a3dfecd70e731dd7,SS2 Class D,Adetokunbo,Chidiebube,Male,2007-10-30,Plateau,Slightly active,None,Art
ea98fef8d0d74e37bbf2025f4a0d2b73,SS3 Class D,Segun,Yalwa,Male,2010-05-23,Ekiti,Highly active,None,Science
93d563ae51a34c26937bf79bbb44badc,SS2 Class C,Itoro,Chinonso,Male,2008-03-10,Nasarawa,Unactive,Dyslexia,Science
d18183d1ac2b4cfc85c51060991121e7,SS3 Class B,Lawal,Uzoma,Female,2007-08-21,Katsina,Highly active,Dyslexia,Art
e05277394d404f1bbca5be2952171bf3,SS2 Class D,Idowu,Chidi,Male,2008-10-21,Kaduna,Unactive,None,Science
8570b59fa9034e67bc568b5324acb722,SS1 Class F,Oghenero,Ibrahim,Female,2008-08-10,Sokoto,Troublesome,None,Science
46707cd64ced4164a9df14e9389641dd,SS3 Class B,Ayokunle,Ikenna,Male,2009-05-22,Rivers,Highly active,None,Art
97777f10f2d2493f8e85140d0f9aeb70,SS3 Class F,Opeyemi,Adebayo,Female,2010-07-31,Ondo,Slightly active,None,Science
2cd58759e95d4761bc36dc59e134edfc,SS2 Class A,Ayotunde,Eseoghene,Female,2007-07-08,Ebonyi,Slightly active,None,Science
8e4c3ab56d5d4477adc29178a0411612,SS3 Class D,Ikenna,Ibrahim,Male,2007-12-07,Kebbi,Highly active,None,Science
582b91eef8e8435b8c00988a7ee1011a,SS1 Class E,Tunde,Oluwaseun,Male,2009-10-19,Yobe,Troublesome,Ulcer,Science
61935990abdd4a8fa4b05c89f10bce9c,SS2 Class A,Adewale,Olusegun,Female,2010-05-29,Katsina,Highly active,Dyslexia,Art
b2414482519844d886433603c92a7d7c,SS1 Class A,Ɗanladi,Olayinka,Female,2010-03-24,Ekiti,Troublesome,None,Science
4cc57e0d26334018a883ac6e6a944054,SS1 Class D,Chidiegwu,Abiola,Male,2009-03-19,Zamfara,Unactive,None,Science
89b5aab0c12149dbaf12b150605fb1eb,SS1 Class F,Chukwuebuka,Chika,Male,2007-05-24,Adamawa,Unactive,Dyslexia,Science
39b02e2ad96e484fbdb0174e7938878a,SS1 Class B,Emem,Ndidi,Male,2008-01-17,Akwa Ibom,Slightly active,None,Science
24f43c62b52340de9b87d29c4cfd0fc1,SS2 Class F,Tunde,Ejike,Male,2009-01-03,Rivers,Troublesome,None,Art
0ec0713dea2c4a51b688d11fce4758be,SS1 Class F,Uche,Akpofure,Male,2009-05-28,Ekiti,Troublesome,Asthma,Science
6aa0426df7c045f7a9a53b4f8ff8869d,SS2 Class A,Ibrahim,Abimbola,Male,2006-11-21,Yobe,Active,Asthma,Science
636f6e5c2253470687ad8b268eaa5841,SS1 Class B,Adebola,Ogochukwu,Male,2008-01-30,Niger,Slightly active,None,Science
548c1d84340d4049814765063e2bf9c9,SS1 Class B,Uzochi,Alaba,Male,2010-04-22,Enugu,Troublesome,None,Science
73253aa3ec174298943df5b3a58e83dd,SS3 Class B,Chisom,Chidiebele,Female,2007-02-20,Edo,Troublesome,None,Art
891f691217ab48639efeef4fd8ddbbc0,SS3 Class A,Salisu,Dada,Male,2008-04-04,Kebbi,Slightly active,Dyslexia,Art
0d31812e30c347569453f867b97e6224,SS2 Class A,Abioye,Toyin,Male,2008-12-01,Kogi,Slightly active,Dyslexia,Science
9adf4709ac754344a08e149e44b9e602,SS1 Class B,Kyauta,Kayin,Female,2008-08-08,Ebonyi,Troublesome,Ulcer,Art
12a1fe7ddfa547228a1fc9df9a591974,SS3 Class D,Adegoke,Lawali,Female,2007-10-28,Bayelsa,Unactive,None,Art
966be275c2fe49548dfd9531302b7831,SS3 Class B,Chukwuma,Chuks,Female,2009-04-21,Borno,Troublesome,None,Art
378e65108f10433eabe42e7db96c1163,SS3 Class A,Ejiro,Oluwaseyi,Male,2008-06-13,Ebonyi,Active,None,Art
e8334da5de954695b579c1437ab99428,SS3 Class F,Bello,Obinna,Female,2010-08-08,Plateau,Troublesome,None,Science
e8b3d763f4ff4f3a8d9dbaeb553d2625,SS2 Class C,Bamidele,Haruna,Male,2009-03-25,Kano,Slightly active,None,Science
30a5648eefe943d0b63908bf03ece8ff,SS1 Class F,Chimezie,Fumnanya,Female,2010-05-31,Ebonyi,Active,None,Art
bf337a151e084f20bdd151b0f64ab6ec,SS3 Class A,Ola,Okechukwu,Female,2008-02-17,Zamfara,Active,None,Science
ea18d32c7a9a4ef5811bd1c4ffe3f366,SS3 Class F,Shehu,Itoro,Female,2007-11-13,Cross River,Active,None,Science
b42a2d939aba4f15b21490623e1a963e,SS2 Class A,Iniobong,Opeyemi,Female,2008-09-08,Ebonyi,Active,None,Science
3d44cb2cea454a41a589ada1345af934,SS3 Class D,Azubuike,Musa,Female,2010-01-21,Rivers,Troublesome,None,Science
48769153c68843fe92555c758d55119e,SS1 Class D,Ejiro,Chinonso,Female,2007-12-24,Niger,Highly active,Sickle Cell,Science
a6129a1c889d4b76b75c30b561730c48,SS1 Class F,Balarabe,Itoro,Male,2006-11-11,Delta,Unactive,None,Art
5c11ab6d42f543f58ef4c34d5bf86f3c,SS1 Class A,Ifiok,Yaƙubu,Female,2008-04-20,Enugu,Highly active,None,Art
774c0afa7f4d408ca1fff6c08347f1da,SS2 Class F,Ola,Ekwueme,Female,2010-07-15,Katsina,Highly active,None,Art
b8f0188efb374fae8d8563ca193e638d,SS2 Class C,Ola,Chidubem,Female,2009-04-19,Jigawa,Active,None,Science
51facefad6f84f7a82fa1da878308631,SS3 Class A,Ayo,Chibuike,Male,2007-04-06,Akwa Ibom,Slightly active,None,Art
501ba8515ee64495b40029c3ea11905b,SS1 Class E,Idowu,Enitan,Male,2007-11-10,Zamfara,Slightly active,None,Art
dd34aa1890014ed48bb401e769f753f1,SS2 Class A,Udo,Olukayode,Female,2009-07-22,Rivers,Highly active,None,Science
0426fcc9255b40e2bdc2b74b38a56b49,SS1 Class C,Ekwueme,Oluwatoyin,Female,2009-11-01,Bauchi,Slightly active,Dyslexia,Science
95831d58ef4c41198da5d39b42c21797,SS1 Class F,Salisu,Jatau,Female,2010-02-07,Osun,Troublesome,None,Art
4b91b8cb6ae64582b852b3cd9442b5e6,SS3 Class B,Chidiegwu,Ese,Female,2007-10-24,Yobe,Active,None,Science
3ae2802354724d2db2399ffb27046f25,SS2 Class C,Umukoro,Chike,Male,2008-09-07,Imo,Unactive,Asthma,Art
3ee82983d557424191ddb9bf613d2de9,SS2 Class D,Okechukwu,Ayodele,Male,2007-10-27,Bayelsa,Troublesome,None,Art
f186e47aa79443208cf6e8b87fd238c3,SS1 Class D,Umukoro,Chukwudi,Male,2009-10-24,Nasarawa,Unactive,None,Science
c36b9a0a41e04a89966a9ce7af521b94,SS2 Class E,Nnamdi,Akpofure,Male,2009-02-22,Ondo,Slightly active,None,Science
b93b17fbf76d45fdbd1645a0d253d966,SS3 Class E,Oghenekevwe,Adisa,Female,2007-03-22,Kano,Active,Dyslexia,Art
75f8e3a87d974c0fbd5609c4a4461663,SS3 Class C,Chisom,Bitrus,Female,2009-05-08,Ekiti,Active,Dyslexia,Art
5a2837b2cb8343f2bb96f6022b115c36,SS1 Class E,Segun,Aminu,Male,2008-10-09,Anambra,Unactive,None,Science
8bea75c1b86647aaa3d4526b2b54ff7a,SS3 Class E,Chukwuemeka,Onyekachi,Female,2009-04-24,Bayelsa,Troublesome,None,Science
e3ad64d4eab94b02af1dc1217d024c6d,SS2 Class D,Opeyemi,Emem,Male,2007-04-12,Borno,Slightly active,Dyslexia,Science
f50d7a37a44d4fecbd85d7fa8ac97b01,SS1 Class D,Ayomide,Olawale,Male,2007-10-06,Nasarawa,Unactive,None,Art
d6cd315508a84c7f862138ad0f09105c,SS2 Class A,Abubakar,Aliyu,Male,2006-12-12,Nasarawa,Slightly active,Dyslexia,Science
d1682e09f1f7490493075157d8c128e7,SS1 Class B,Onyeka,Lawali,Female,2008-10-01,Gombe,Highly active,None,Art
01a25ed1c3ab45f18c6b7074ab102c9b,SS3 Class A,Abiodun,Opeyemi,Female,2008-12-04,Abia,Active,None,Science
a175a9c3d7b142a9a332a50e6992896e,SS2 Class C,Olalekan,Fumnanya,Male,2010-07-10,Taraba,Highly active,None,Art
26a9e100b509409b916658ce3b3f3800,SS2 Class A,Azubuike,Ayokunle,Male,2009-12-22,Yobe,Slightly active,None,Art
74bd0c9381774661b7fe032c02571851,SS3 Class C,Amadi,Ɗanjuma,Male,2008-12-20,Sokoto,Troublesome,None,Art
a3422e509e2a43248f79a8a75f8a14bd,SS3 Class F,Balarabe,Abioye,Male,2007-12-22,Imo,Highly active,None,Science
e9aa144b9dd44675af145064aab07015,SS3 Class F,Abioye,Adedayo,Female,2009-09-16,FCT,Highly active,None,Art
0406ff447ce44679a8c6dbc07bb3447b,SS3 Class F,Emem,Ime,Female,2007-05-25,Lagos,Unactive,Dyslexia,Art
694d7b008d384327883f13c601b158e9,SS1 Class E,Adeola,Ekwueme,Male,2009-02-12,Oyo,Unactive,None,Art
b8e19f5687874a2184482a220308aa5e,SS1 Class B,Chidubem,Chidi,Male,2010-08-13,Kwara,Slightly active,None,Art
49646b96fa3c4628892621df465568b7,SS2 Class B,Kyauta,Oluwaseun,Female,2007-11-10,Delta,Unactive,None,Art
b2a6e468d02b424380913ac10463750e,SS2 Class A,Udo,Chibuike,Male,2007-10-13,Rivers,Troublesome,None,Science
f090f5a0ce614199ae3a0ba8ac8d6c7d,SS2 Class C,Umukoro,Chijioke,Female,2009-03-21,Ondo,Active,None,Science
eb053fc41b654dabade46e91e8e6e840,SS3 Class C,Muhammadu,Ese,Male,2008-05-05,Akwa Ibom,Slightly active,None,Art
3db02235261e4555863e1f2a18a806ef,SS1 Class F,Okeke,Emem,Female,2007-11-16,Borno,Slightly active,None,Art
409e7a8086c541d69ea9f50831227592,SS3 Class A,Okorie,Okoro,Female,2008-01-21,Nasarawa,Highly active,Dyslexia,Science
cb80f288446f44dd9abca6e5d0b1e3eb,SS1 Class B,Abioye,Olanrewaju,Female,2007-05-15,Imo,Slightly active,None,Science
f5948a545f804eeb943a9aff659b0105,SS1 Class F,Adegoke,Oni,Male,2008-08-02,Oyo,Active,Dyslexia,Art
3e42df5b90a34bbfb580e05067f1698c,SS1 Class C,Ade,Oluwaseun,Female,2008-12-16,Kebbi,Troublesome,Dyslexia,Science
4ccb235539d147ffb27e1442fd7fe973,SS2 Class D,Okechukwu,Enitan,Male,2009-05-22,Taraba,Active,None,Science
14a34f7fd90d419b93fbe043af1d5a1a,SS2 Class C,Emem,Uduak,Female,2010-06-23,Adamawa,Unactive,None,Art
a65f7b8adbb44021bdde64afa75b395a,SS3 Class A,Olayinka,Chidike,Male,2007-03-17,Rivers,Troublesome,None,Art
67c0518b17ef4621881c79d4c27437eb,SS2 Class D,Temitope,Kayode,Female,2008-10-27,Delta,Active,None,Art
79db78628d7d4772a08e2f5c61177270,SS2 Class D,Chijioke,Afolabi,Female,2009-04-15,Yobe,Unactive,Epilepsy,Art
b3eda8f1026b4383a301ec030e5d8c6a,SS2 Class D,Obinna,Abdullahi,Male,2010-01-13,Bayelsa,Troublesome,None,Art
d867888b7ff64824952aeaec2bdfcb41,SS2 Class C,Okoro,Musa,Male,2010-09-02,Kano,Slightly active,None,Science
54ce26bec8cc42c2a518a4186f14b3f6,SS1 Class D,Dada,Akpan,Male,2009-03-03,Yobe,Troublesome,None,Science
f94d8fcbdba3496fba323f6990dbfad6,SS3 Class C,Uduakobong,Muhammadu,Female,2007-08-13,Kogi,Active,None,Science
eb4d8f42873540a2a51109611869a217,SS1 Class A,Abidemi,Chidiegwu,Male,2007-06-17,Kaduna,Active,Asthma,Science
e6b9d31a361f4d90bad1fa330ae4ac11,SS1 Class E,Chinweuba,Chike,Male,2007-07-09,Akwa Ibom,Slightly active,None,Art
9118c400e3364243b139c476de3ce88b,SS1 Class F,Akpofure,Adebola,Male,2007-10-11,FCT,Active,Dyslexia,Art
ec95b3ac0beb4c3485667c4879ba630a,SS1 Class B,Abdullahi,Ahmadu,Male,2010-08-26,Abia,Troublesome,None,Science
47c68688ecf34053af36b8cc13087974,SS1 Class A,Chinwendu,Olusegun,Male,2008-06-28,Oyo,Troublesome,None,Science
a879d8f890424eb78b040f53e63949d4,SS1 Class B,Ejike,Ese,Male,2007-06-14,Edo,Troublesome,None,Art
d9b59f84edc341c3adea2d2d086c405f,SS2 Class E,Oghenero,Salisu,Male,2007-09-26,Oyo,Unactive,None,Science
3508507af622484284022b3c508211a5,SS3 Class F,Chukwudi,Chukwuebuka,Female,2009-12-14,Ebonyi,Active,None,Science
d218c9d6c0934fb0a4e9bcfd9647ff9f,SS2 Class C,Ɗanlami,Chima,Female,2009-08-30,Kano,Troublesome,None,Art
edcabf9465f64a539226a8b3b674410d,SS3 Class C,Lekan,Ese,Female,2010-02-25,Delta,Slightly active,Dyslexia,Science
905f9096299646e28c9d690713b22cec,SS2 Class A,Chikelu,Olumide,Male,2007-11-21,Enugu,Slightly active,None,Science
d9750f00d5ab48ae9112fbc03d8f95f4,SS2 Class A,Sani,Chukwuebuka,Female,2009-02-26,FCT,Active,None,Art
8a624cbde5824678ad5229dd639fc471,SS3 Class E,Adeola,Hamisu,Female,2010-01-15,Kano,Unactive,None,Science
bd5ff093c16f4bcca243bed754ec3f33,SS2 Class B,Ekenedilichukwu,Ɗanlami,Female,2009-09-27,Zamfara,Troublesome,None,Science
b076a7dcfd0c44338a5e151b23d3cd4c,SS2 Class B,Segun,Alaba,Female,2007-05-07,Edo,Troublesome,None,Art
bed63da0803345c29413d64db962c8a7,SS1 Class F,Chinwendu,Umar,Male,2010-07-21,Abia,Highly active,None,Science
1901ef870dbf4caf988a3f87f96d40f8,SS3 Class C,Akpan,Ese,Female,2007-07-27,Sokoto,Troublesome,None,Science
1375ee90d6b341e4bb6dca0d6fe5040b,SS3 Class C,Lekan,Ahmadu,Male,2007-09-29,Anambra,Active,None,Science
9d264599c4dd4df59aec56a857311609,SS2 Class B,Yaƙubu,Oghenekaro,Female,2008-08-12,Adamawa,Highly active,Dyslexia,Science
f80b2cea658e44a29879cf35f4719986,SS2 Class D,Chijindum,Ayokunle,Female,2009-10-05,Osun,Highly active,None,Art
